"Species","TaxID"
"Ludwigia curtissii","1081045"
"Ludwigia erecta","1620136"
"Ludwigia ravenii","238278"
"Ludwigia simpsonii","627218"
"Lumnitzera racemosa","99438"
"Lupinus albus","3870"
"Lupinus cumulicola","377325"
"Lupinus luteus","3873"
"Lupinus westianus","714519"
"Lycoris radiata","228395"
"Lygodium microphyllum","148566"
"Lysiloma latisiliquum","1538788"
"Lysiloma sabicu","519513"
"Lythrum flagellare","473046"
"Macbridea alba","457144"
"Magnolia ashei","86777"
"Malachra alceifolia","2059502"
"Malachra fasciata","1127076"
"Malpighia coccigera","29755"
"Malpighia emarginata","151847"
"Mangifera indica","29780"
"Manilkara jaimiqui","1573131"
"Manilkara zapota","3741"
"Maranta arundinacea","210060"
"Marsilea ancylopoda","88395"
"Marsilea hirsuta","588050"
"Matelea floridana","1620147"
"Maurandya barclaiana","106275"
"Maxillaria crassifolia","350197"
"Maxillaria parviflora","350324"
"Melaleuca linariifolia","73763"
"Melaleuca quinquenervia","164942"
"Melampodium divaricatum","176609"
"Melanthera angustifolia","2494619"
"Melanthera parvifolia","2494620"
"Melicoccus bijugatus","557010"
"Melinis minutiflora","173844"
"Melochia nodiflora","1475424"
"Mentzelia floridana","764920"
"Merremia aegyptia","197413"
"Merremia cissoides","1580162"
"Merremia quinquefolia","714082"
"Merremia umbellata","197417"
"Mesadenus lucayanus","220597"
"Metopium toxiferum","1465327"
"Micranthemum glomeratum","255870"
"Microgramma heterophylla","2815658"
"Microstachys corniculata","316850"
"Mikania micrantha","192012"
"Millettia pinnata","56065"
"Mimosa pudica","76306"
"Mimusops coriacea","1573160"
"Monotropsis reynoldsiae","1436828"
"Monstera deliciosa","174217"
"Morinda citrifolia","43522"
"Morinda royoc","168286"
"Moringa oleifera","3735"
"Morrenia odorata","276814"
"Mucuna pruriens","157652"
"Mucuna sloanei","202240"
"Muntingia calabura","45164"
"Murraya exotica","2901850"
"Musa x paradisiaca","89151"
"Musa acuminata","4641"
"Myrcianthes fragrans","39980"
"Myrsine cubana","2511804"
"Najas wrightiana","1266555"
"Nectandra coriacea","128646"
"Nemastylis floridana","1969270"
"Nephrolepis biserrata","389499"
"Nephrolepis falcata","910275"
"Nephrolepis multiflora","693378"
"Neurodium lanceolatum","253770"
"Neyraudia reynaudiana","416032"
"Nolina atopocarpa","939154"
"Nolina brittoniana","1620151"
"Noronhia emarginata","126545"
"Nymphaea x daubenyana","2939656"
"Nymphaea capensis","296031"
"Nymphaea jamesoniana","349246"
"Nymphaea lotus","264924"
"Nymphoides cristata","482969"
"Nymphoides indica","105901"
"Ochna serrulata","56634"
"Ochrosia elliptica","141591"
"Ocimum campechianum","1076884"
"Odontonema tubiforme","76372"
"Odontosoria clavata","866271"
"Oeceoclades maculata","1136872"
"Okenia hypogaea","427812"
"Oldenlandia salzmannii","161431"
"Oldenlandiopsis callitrichoides","161008"
"Ophioglossum pendulum","2705723"
"Oplismenus burmannii","441382"
"Opuntia ammophila","1041211"
"Opuntia cochenillifera","338184"
"Opuntia dillenii","308223"
"Opuntia leucotricha","867493"
"Opuntia triacantha","1163607"
"Oryza rufipogon","4529"
"Oxalis pes-caprae","53809"
"Oxypolis greenmanii","434743"
"Pachyrhizus erosus","109171"
"Paederia cruddasiana","693379"
"Palafoxia feayi","1620153"
"Paronychia chartacea","1137879"
"Paronychia erecta","1137881"
"Pascalia glauca","2896053"
"Paspalum blodgettii","2597677"
"Paspalum caespitosum","1424516"
"Paspalum coryphaeum","313888"
"Paspalum fimbriatum","173847"
"Paspalum laxum","2597678"
"Paspalum pleostachyum","3065642"
"Passiflora biflora","196578"
"Passiflora ciliata","340639"
"Passiflora coccinea","85237"
"Passiflora multiflora","231179"
"Passiflora pallens","2876999"
"Passiflora sexflora","231183"
"Passiflora vitifolia","196585"
"Pavonia paludicola","1465337"
"Pavonia spinifex","301890"
"Pecluma dispersa","1807952"
"Pecluma plumula","1745320"
"Pecluma ptilodon","104274"
"Pectis glaucescens","1477662"
"Pectis humifusa","1477668"
"Pectis linearifolia","1477675"
"Pectis linifolia","169593"
"Pedilanthus tithymaloides","212310"
"Pelexia adnata","220599"
"Peltophorum pterocarpum","162876"
"Pennisetum pedicellatum","281133"
"Pennisetum setaceum","48735"
"Pentalinon luteum","141598"
"Pentas lanceolata","25385"
"Peperomia alata","1719491"
"Peperomia glabella","352178"
"Peperomia humilis","1719525"
"Peperomia magnoliifolia","352188"
"Peperomia obtusifolia","69414"
"Peperomia rotundifolia","352197"
"Pereskia grandifolia","307724"
"Persea americana","3435"
"Persea humilis","1134461"
"Petitia domingensis","41392"
"Petrea volubilis","41233"
"Phaius tancarvilleae","120015"
"Pharus lappulaceus","38687"
"Phaseolus lunatus","3884"
"Philodendron hederaceum","290852"
"Phlebodium pseudoaureum","253774"
"Phoebanthus grandiflorus","73315"
"Phoebanthus tenuifolius","73316"
"Phoenix canariensis","113250"
"Phoenix reclinata","4720"
"Phyla stoechadifolia","1475429"
"Phyllanthus acidus","260718"
"Phyllanthus amarus","293060"
"Phyllanthus angustifolius","319568"
"Phyllanthus fluitans","301005"
"Phyllanthus liebmannianus","58881"
"Phyllanthus pentaphyllus","1969273"
"Phyllostachys meyeri","355940"
"Phymatosorus scolopendria","344756"
"Physalis angustifolia","304137"
"Physalis carpenteri","304112"
"Physostegia godfreyi","457152"
"Picramnia pentandra","85239"
"Pilea herniarioides","344799"
"Pilea nummulariifolia","226285"
"Pilea trianthemoides","3089799"
"Pilosocereus polygonus","2020603"
"Pimenta dioica","375272"
"Pinguicula ionantha","326270"
"Piper aduncum","130377"
"Piper auritum","130385"
"Piptochaetium avenacioides","487656"
"Piscidia piscipula","62123"
"Pisonia rotundata","427815"
"Pithecellobium bahamense","3090460"
"Pithecellobium keyense","1620160"
"Pithecellobium unguis-cati","519515"
"Pithecoctenium crucigerum","354032"
"Pittosporum pentandrum","693381"
"Pityopsis falcata","681117"
"Pityopsis flexuosa","681118"
"Pityrogramma calomelanos","164274"
"Pityrogramma trifoliata","164275"
"Platanthera x bicolor","3058094"
"Platycladus orientalis","58046"
"Platythelys querceticola","78831"
"Plaubelia sprengelii","1521445"
"Plectranthus parviflorus","1476575"
"Pleea tenuifolia","85245"
"Pleopeltis astrolepis","104277"
"Pleurothallis gelida","1053662"
"Pluchea carolinensis","175517"
"Pluchea longifolia","1620162"
"Pluchea sagittalis","175519"
"Plumbago auriculata","45172"
"Plumeria obtusa","85246"
"Podocarpus macrophyllus","58043"
"Podranea ricasoliana","83955"
"Polyalthia suberosa","105757"
"Polycarpaea corymbosa","1081585"
"Polygala lewtonii","690799"
"Polygala rugelii","690816"
"Polygala smallii","690826"
"Polygonella basiramia","1085524"
"Polygonella ciliata","1085525"
"Polygonella macrophylla","1085530"
"Polygonella robusta","137692"
"Polypodium triseriale","253793"
"Polyscias guilfoylei","46407"
"Polystachya concreta","38197"
"Polystichum tsus-simense","207876"
"Polytrias indica","798267"
"Ponthieva brittoniae","415403"
"Poranopsis paniculata","197435"
"Portulaca rubricaulis","1150921"
"Potamogeton floridanus","397065"
"Pouteria campechiana","233737"
"Pouzolzia zeylanica","1225090"
"Praxelis clematidea","287011"
"Premna odorata","1037421"
"Prosthechea boothiana","2932025"
"Prosthechea cochleata","142348"
"Prosthechea pygmaea","142353"
"Prunus geniculata","262525"
"Prunus myrtifolia","983189"
"Pseudelephantopus spicatus","1075374"
"Pseuderanthemum variabile","1382106"
"Pseudophoenix sargentii","115509"
"Psidium cattleianum","375274"
"Psidium guajava","120290"
"Psidium longipes","271787"
"Psychotria ligustrifolia","59591"
"Psychotria nervosa","77890"
"Psychotria punctata","180039"
"Psychotria tenuifolia","77900"
"Pteridium caudatum","131389"
"Pteris x delchampsii","2511780"
"Pteris bahamensis","1643361"
"Pteris cretica","49539"
"Pteris grandifolia","1643369"
"Pteris tripartita","1224210"
"Ptychosperma elegans","674222"
"Pulicaria arabica","119185"
"Pyrostegia venusta","354045"
"Quercus x rolfsii","3092069"
"Quercus inopina","1179223"
"Quisqualis indica","3956"
"Radermachera sinica","1354278"
"Randia aculeata","58455"
"Rauvolfia tetraphylla","545371"
"Remirea maritima","167995"
"Reynosia septentrionalis","1226765"
"Rhabdadenia biflora","179644"
"Rhipsalis baccifera","722799"
"Rhizophora mangle","40031"
"Rhododendron chapmanii","2883751"
"Rhodomyrtus tomentosa","98583"
"Rhynchosia cinerea","1620168"
"Rhynchosia cytisoides","1620169"
"Rhynchosia parvifolia","2511808"
"Rhynchosia precatoria","3091437"
"Rhynchosia swartzii","3091438"
"Rhynchospora brachychaeta","2862476"
"Rhynchospora eximia","2862481"
"Rhynchospora floridensis","1969283"
"Rhynchospora megaplumosa","1969290"
"Ribes echinellum","207521"
"Richardia grandiflora","1547837"
"Richardia humistrata","1547838"
"Rotala rotundifolia","163010"
"Rousselia humilis","1399744"
"Roystonea regia","145709"
"Rubus niveus","59495"
"Rudbeckia graminifolia","52296"
"Ruellia blechum","544840"
"Ruellia ciliatiflora","440935"
"Rumohra adiantiformis","32119"
"Russelia equisetiformis","160402"
"Sabal etonia","446155"
"Sabatia grandiflora","1655171"
"Sachsia polycephala","231634"
"Sagittaria kurziana","353093"
"Salvia occidentalis","933144"
"Samanea saman","76910"
"Sansevieria hyacinthoides","693383"
"Sansevieria trifasciata","39534"
"Sapium glandulosum","316851"
"Savia bahamensis","289688"
"Scaevola sericea","16481"
"Schaefferia frutescens","123474"
"Schefflera actinophylla","52501"
"Schefflera arboricola","46415"
"Schizachyrium maritimum","2851939"
"Schizachyrium niveum","1969297"
"Schizachyrium rhizomatum","2511787"
"Schizaea pennula","148577"
"Schoepfia schreberi","23379"
"Scleria lacustris","693384"
"Scleria lithosperma","906942"
"Scoparia montevidensis","2569969"
"Scutellaria floridana","1969298"
"Scutellaria havanensis","2511810"
"Sedum mexicanum","203023"
"Selaginella eatonii","2575521"
"Selaginella willdenowii","137179"
"Selenicereus pteranthus","1195133"
"Senna atomaria","346949"
"Senna didymobotrya","72401"
"Senna ligustrina","1871515"
"Senna mexicana","346978"
"Senna spectabilis","347003"
"Senna tora","362788"
"Sesbania grandiflora","206309"
"Sesbania virgata","658262"
"Setaria barbata","192628"
"Setaria megaphylla","795690"
"Setaria sphacelata","158160"
"Severinia buxifolia","76974"
"Sida aggregata","108358"
"Sida glabra","108364"
"Sida santaremensis","759593"
"Sida urens","108382"
"Sideroxylon foetidissimum","55368"
"Sideroxylon salicifolium","233752"
"Simarouba glauca","43729"
"Smilax coriacea","1353866"
"Solanum bahamense","329764"
"Solanum donianum","744071"
"Solanum glaucophyllum","52877"
"Solanum jamaicense","115665"
"Solanum lanceifolium","744090"
"Solanum mauritianum","205564"
"Solanum nigrum","4112"
"Solanum racemosum","374012"
"Solanum seaforthianum","45840"
"Solanum tampicense","693387"
"Solanum torvum","119830"
"Solanum umbellatum","1085559"
"Solenostemon scutellarioides","4142"
"Spathodea campanulata","211926"
"Spathoglottis plicata","38211"
"Spermacoce densiflora","1475376"
"Spermacoce prostrata","497279"
"Spermacoce terminalis","2511811"
"Sphagneticola trilobata","53737"
"Spigelia anthelmia","61950"
"Spigelia gentianoides","1051505"
"Spigelia loganioides","103794"
"Spiranthes x itchetuckneensis","1530310"
"Spiranthes torta","1530332"
"Spondias purpurea","341683"
"Sporobolus tenuissimus","1629806"
"Stachydeoma graveolens","326163"
"Stachytarpheta jamaicensis","634377"
"Stachytarpheta urticifolia","39376"
"Stemodia durantifolia","263981"
"Stenochlaena tenuifolia","29602"
"Stenorrhynchos lanceolatum","154543"
"Stictocardia tiliifolia","2607178"
"Striga gesnerioides","46029"
"Strumpfia maritima","86997"
"Strychnos spinosa","99302"
"Stylisma abdita","1620200"
"Stylosanthes calcicola","79069"
"Stylosanthes hamata","37660"
"Suriana maritima","32256"
"Swietenia mahagoni","459165"
"Syagrus romanzoffiana","290277"
"Symphyotrichum simmondsii","2511812"
"Synedrella nodiflora","183085"
"Syngonium angustatum","513162"
"Syngonium podophyllum","267621"
"Syzygium cumini","260142"
"Syzygium jambos","334483"
"Tabebuia aurea","393541"
"Tabebuia heterophylla","39382"
"Tabernaemontana alba","761051"
"Tabernaemontana divaricata","52861"
"Talinum triangulare","110664"
"Tamarindus indica","58860"
"Taxus floridana","156270"
"Tecoma capensis","140035"
"Tectaria fimbriata","449884"
"Tectaria incisa","449885"
"Tephrosia angustissima","1871529"
"Tephrosia rugelii","1969307"
"Terminalia catappa","39993"
"Terminalia muelleri","99441"
"Tetrapanax papyrifer","46417"
"Tetrazygia bicolor","1630381"
"Thelypteris augescens","173870"
"Thelypteris grandis","1745321"
"Thelypteris interrupta","173874"
"Thelypteris opulenta","449904"
"Thelypteris patens","1729500"
"Thelypteris reptans","1969309"
"Thelypteris reticulata","449907"
"Thelypteris serrata","1297874"
"Thelypteris tetragona","2072654"
"Themeda quadrivalvis","167343"
"Thespesia populnea","3638"
"Thrinax radiata","115524"
"Thunbergia erecta","76287"
"Thunbergia fragrans","504047"
"Thunbergia grandiflora","504049"
"Tillandsia balbisiana","482611"
"Tillandsia bulbosa","622460"
"Tillandsia flexuosa","1842908"
"Tillandsia ionantha","294061"
"Tillandsia paucifolia","405631"
"Tillandsia pruinosa","482610"
"Tillandsia variabilis","2014407"
"Tithonia diversifolia","684020"
"Tithonia rotundifolia","105388"
"Tolumnia bahamensis","2778903"
"Torenia fournieri","68875"
"Tradescantia spathacea","428268"
"Tradescantia zebrina","34175"
"Tragia saxicola","1620206"
"Trema lamarckiana","258498"
"Trema micrantha","28954"
"Trema orientalis","63057"
"Trichocentrum maculatum","590780"
"Trichomanes holopterum","381238"
"Trichomanes krausii","58832"
"Trichomanes punctatum","381255"
"Trichosanthes cucumerina","50543"
"Trichostema suffrutescens","437020"
"Trichostigma octandrum","427823"
"Tridax procumbens","318066"
"Trifolium glomeratum","74514"
"Trifolium hirtum","60915"
"Trifolium spumosum","97041"
"Trifolium tomentosum","361564"
"Trigonella caerulea","200963"
"Trimezia martinicensis","152755"
"Triplaris melaenodendron","1048950"
"Tripsacum floridanum","314009"
"Triumfetta pentandra","1051416"
"Triumfetta rhomboidea","415523"
"Tropidia polystachya","524249"
"Turnera ulmifolia","45184"
"Urena lobata","263848"
"Urochloa arrecta","240447"
"Urochloa deflexa","240436"
"Urochloa distachya","649769"
"Urochloa piligera","2529141"
"Utricularia amethystina","192273"
"Utricularia simulans","192317"
"Vachellia choriophylla","519524"
"Vachellia cornigera","284495"
"Vachellia sphaerocephala","767878"
"Vachellia tortuosa","767879"
"Valeriana scandens","245819"
"Vallesia antillana","141627"
"Vanilla barbellata","511788"
"Vanilla dilloniana","669890"
"Vanilla inodora","256751"
"Vanilla mexicana","587440"
"Vanilla phaeantha","2491724"
"Vanilla planifolia","51239"
"Vanilla pompona","117957"
"Verbesina chapmanii","1969310"
"Vernonia blodgettii","1308053"
"Viburnum suspensum","237958"
"Vicia ocalensis","3092040"
"Vigna adenantha","77327"
"Vigna hosei","87070"
"Vigna speciosa","77332"
"Vitex glabrata","413482"
"Vitex trifolia","204215"
"Vitis shuttleworthii","246827"
"Voyria parasitica","1312886"
"Warea amplexifolia","203608"
"Warea carteri","1969312"
"Washingtonia filifera","145714"
"Washingtonia robusta","48220"
"Wolffia globosa","161118"
"Woodwardia radicans","204638"
"Xanthosoma violaceum","201275"
"Ximenia americana","50174"
"Xylosma buxifolia","179719"
"Xyris isoetifolia","1969313"
"Xyris longisepala","1969314"
"Zamia furfuracea","42329"
"Zanthoxylum coriaceum","1056467"
"Zanthoxylum flavum","1056471"
"Zea mexicana","4579"
"Zephyranthes citrina","146473"
"Zephyranthes rosea","146470"
"Zingiber zerumbet","311405"
"Ziziphus celata","345806"
"Ziziphus mauritiana","157914"
"Zoysia japonica","309978"
"Zoysia tenuifolia","262758"
"x Calammophila","416024"
"Achillea filipendulina","282736"
"Achillea ligustica","282745"
"Aesculus x marylandica","1881857"
"Allium scorodoprasum","166823"
"Alyssum murale","226037"
"Amaranthus tricolor","29722"
"Ambrosia x helenae","3045818"
"Amelanchier x quinti-martii","52535"
"Anemone blanda","22869"
"Arabis procurrens","81981"
"Asplenium scolopendrium","41964"
"Aurinia saxatilis","169069"
"Betula murrayana","1685988"
"Bromus alopecuros","55778"
"Bromus madritensis","468976"
"Bromus scoparius","55763"
"Campanula carpatica","171910"
"Campanula medium","56154"
"Carex atratiformis","912384"
"Carex flacca","140814"
"Carex heleonastes","240690"
"Carex viridistellata","1235422"
"Ceanothus sanguineus","32209"
"Centaurea virgata","124936"
"Chamaemelum nobile","99037"
"Chionodoxa luciliae","1891591"
"Crataegus suborbiculata","2071437"
"Crepis nicaeensis","268024"
"Cynanchum vincetoxicum","141524"
"Dianthus sylvestris","288953"
"Dictamnus albus","298346"
"Draba incana","311941"
"Dysphania aristata","1072205"
"Epilobium obscurum","426284"
"Equisetum telmateia","3260"
"Erigeron hyssopifolius","310493"
"Festuca altaica","211941"
"Galium kamtschaticum","715692"
"Galium verrucosum","29795"
"Geranium pyrenaicum","379953"
"Helleborus niger","171896"
"Hieracium canadense","269353"
"Hieracium maculatum","378952"
"Iberis sempervirens","359854"
"Impatiens glandulifera","253017"
"Juglans regia","51240"
"Lathyrus odoratus","3859"
"Leucanthemum x superbum","1579218"
"Linaria spartea","299783"
"Lonicera caprifolium","439141"
"Lonicera ruprechtiana","447675"
"Lupinus polycarpus","53238"
"Nardus stricta","29687"
"Oplopanax horridus","182917"
"Perideridia americana","234853"
"Phacelia tanacetifolia","94424"
"Pimpinella anisum","271192"
"Plagiobothrys figuratus","1616937"
"Polygala vulgaris","174553"
"Primula veris","170927"
"Prosartes hookeri","231031"
"Prunus glandulosa","105665"
"Quercus x faxonii","3092058"
"Rhamnus utilis","1037062"
"Ribes alpinum","134913"
"Rosa x alba","267226"
"Rosa x damascena","3765"
"Rosa villosa","267261"
"Rubus x paracaulis","3092077"
"Rubus caesius","75065"
"Saponaria ocymoides","42033"
"Saxifraga aizoides","102714"
"Saxifraga tricuspidata","102738"
